Quarter,Sector,Year,Hydroelectric Power,Geothermal Energy,Solar Energy,Wind Energy,Wood Energy,Waste Energy,"Fuel Ethanol, Excluding Denaturant",Biomass Losses and Co-products,Total Renewable Energy,Renewable Diesel Fuel,Other Biofuels,Conventional Hydroelectric Power,Biodiesel
3,Residential,2021,0.0,9.981,49.512,0.0,86.738,0.0,0.0,0.0,146.231,0.0,0.0,0.0,0.0
3,Residential,2022,0.0,9.981,59.047,0.0,106.489,0.0,0.0,0.0,175.517,0.0,0.0,0.0,0.0
3,Residential,2023,0.0,9.981,69.878,0.0,113.507,0.0,0.0,0.0,193.366,0.0,0.0,0.0,0.0
3,Transportation,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1981,0.0,0.0,0.0,0.0,0.0,0.0,1.6949999999999998,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1982,0.0,0.0,0.0,0.0,0.0,0.0,4.609,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1983,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1984,0.0,0.0,0.0,0.0,0.0,0.0,10.372,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1985,0.0,0.0,0.0,0.0,0.0,0.0,12.536000000000001,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1986,0.0,0.0,0.0,0.0,0.0,0.0,14.477,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1987,0.0,0.0,0.0,0.0,0.0,0.0,16.655,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1988,0.0,0.0,0.0,0.0,0.0,0.0,16.872,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1989,0.0,0.0,0.0,0.0,0.0,0.0,17.163,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1990,0.0,0.0,0.0,0.0,0.0,0.0,15.23,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1991,0.0,0.0,0.0,0.0,0.0,0.0,17.667,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1992,0.0,0.0,0.0,0.0,0.0,0.0,20.044999999999998,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1993,0.0,0.0,0.0,0.0,0.0,0.0,21.265,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1994,0.0,0.0,0.0,0.0,0.0,0.0,23.425,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1995,0.0,0.0,0.0,0.0,0.0,0.0,22.307000000000002,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1996,0.0,0.0,0.0,0.0,0.0,0.0,14.056999999999999,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1997,0.0,0.0,0.0,0.0,0.0,0.0,24.237000000000002,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1998,0.0,0.0,0.0,0.0,0.0,0.0,27.092,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,1999,0.0,0.0,0.0,0.0,0.0,0.0,26.532,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,2000,0.0,0.0,0.0,0.0,0.0,0.0,33.199,0.0,0.0,0.0,0.0,0.0,0.0
3,Transportation,2001,0.0,0.0,0.0,0.0,0.0,0.0,34.845,0.0,0.0,0.0,0.0,0.0,0.371
3,Transportation,2002,0.0,0.0,0.0,0.0,0.0,0.0,41.612,0.0,0.0,0.0,0.0,0.0,0.46099999999999997
3,Transportation,2003,0.0,0.0,0.0,0.0,0.0,0.0,55.366,0.0,0.0,0.0,0.0,0.0,0.476
3,Transportation,2004,0.0,0.0,0.0,0.0,0.0,0.0,70.38499999999999,0.0,0.0,0.0,0.0,0.0,0.779
3,Transportation,2005,0.0,0.0,0.0,0.0,0.0,0.0,84.684,0.0,0.0,0.0,0.0,0.0,2.938
3,Transportation,2006,0.0,0.0,0.0,0.0,0.0,0.0,118.7,0.0,0.0,0.0,0.0,0.0,9.614
3,Transportation,2007,0.0,0.0,0.0,0.0,0.0,0.0,140.64100000000002,0.0,0.0,0.0,0.0,0.0,14.176
3,Transportation,2008,0.0,0.0,0.0,0.0,0.0,0.0,209.64100000000002,0.0,0.0,0.0,0.0,0.0,13.491
3,Transportation,2009,0.0,0.0,0.0,0.0,0.0,0.0,235.4,0.0,0.0,0.0,0.0,0.0,12.804
3,Transportation,2010,0.0,0.0,0.0,0.0,0.0,0.0,267.779,0.0,0.0,0.0,0.0,0.0,10.199
3,Transportation,2011,0.0,0.0,0.0,0.0,0.0,0.0,264.519,0.0,0.0,2.723,0.0,0.0,34.434
3,Transportation,2012,0.0,0.0,0.0,0.0,0.0,0.0,265.201,0.0,0.0,2.335,0.0,0.0,30.848
3,Transportation,2013,0.0,0.0,0.0,0.0,0.0,0.0,272.73900000000003,0.0,0.0,13.963,0.0,0.0,48.537
3,Transportation,2014,0.0,0.0,0.0,0.0,0.0,0.0,279.66999999999996,0.0,0.0,8.481,0.251,0.0,52.878
3,Transportation,2015,0.0,0.0,0.0,0.0,0.0,0.0,288.4,0.0,0.0,13.376000000000001,0.562,0.0,57.803
3,Transportation,2016,0.0,0.0,0.0,0.0,0.0,0.0,294.756,0.0,0.0,15.382000000000001,0.647,0.0,81.326
3,Transportation,2017,0.0,0.0,0.0,0.0,0.0,0.0,297.106,0.0,0.0,15.462,0.718,0.0,71.525
3,Transportation,2018,0.0,0.0,0.0,0.0,0.0,0.0,295.575,0.0,0.0,13.503,0.657,0.0,66.756
3,Transportation,2019,0.0,0.0,0.0,0.0,0.0,0.0,292.823,0.0,0.0,25.241,0.83,0.0,61.506
3,Transportation,2020,0.0,0.0,0.0,0.0,0.0,0.0,265.74,0.0,0.0,26.116,1.303,0.0,65.56
3,Transportation,2021,0.0,0.0,0.0,0.0,0.0,0.0,288.288,0.0,0.0,36.701,2.101,0.0,55.542
3,Transportation,2022,0.0,0.0,0.0,0.0,0.0,0.0,282.271,0.0,0.0,58.064,7.282,0.0,53.057
3,Transportation,2023,0.0,0.0,0.0,0.0,0.0,0.0,286.76,0.0,0.0,100.224,9.45,0.0,65.65899999999999
4,Commercial,1973,0.0,0.0,0.0,0.0,1.6909999999999998,0.0,0.0,0.0,1.6909999999999998,0.0,0.0,0.0,0.0
4,Commercial,1974,0.0,0.0,0.0,0.0,1.769,0.0,0.0,0.0,1.769,0.0,0.0,0.0,0.0
4,Commercial,1975,0.0,0.0,0.0,0.0,2.0330000000000004,0.0,0.0,0.0,2.0330000000000004,0.0,0.0,0.0,0.0
4,Commercial,1976,0.0,0.0,0.0,0.0,2.2880000000000003,0.0,0.0,0.0,2.2880000000000003,0.0,0.0,0.0,0.0
4,Commercial,1977,0.0,0.0,0.0,0.0,2.593,0.0,0.0,0.0,2.593,0.0,0.0,0.0,0.0
4,Commercial,1978,0.0,0.0,0.0,0.0,2.9829999999999997,0.0,0.0,0.0,2.9829999999999997,0.0,0.0,0.0,0.0
4,Commercial,1979,0.0,0.0,0.0,0.0,3.481,0.0,0.0,0.0,3.481,0.0,0.0,0.0,0.0
4,Commercial,1980,0.0,0.0,0.0,0.0,5.279,0.0,0.0,0.0,5.279,0.0,0.0,0.0,0.0
4,Commercial,1981,0.0,0.0,0.0,0.0,5.2940000000000005,0.0,0.012,0.0,5.306,0.0,0.0,0.0,0.0
4,Commercial,1982,0.0,0.0,0.0,0.0,5.5440000000000005,0.0,0.033,0.0,5.579,0.0,0.0,0.0,0.0
4,Commercial,1983,0.0,0.0,0.0,0.0,5.5440000000000005,0.0,0.069,0.0,5.615,0.0,0.0,0.0,0.0
4,Commercial,1984,0.0,0.0,0.0,0.0,5.529,0.0,0.089,0.0,5.618,0.0,0.0,0.0,0.0
4,Commercial,1985,0.0,0.0,0.0,0.0,6.0489999999999995,0.0,0.095,0.0,6.143,0.0,0.0,0.0,0.0
4,Commercial,1986,0.0,0.0,0.0,0.0,6.805,0.0,0.11599999999999999,0.0,6.923,0.0,0.0,0.0,0.0
4,Commercial,1987,0.0,0.0,0.0,0.0,7.3100000000000005,0.0,0.137,0.0,7.446,0.0,0.0,0.0,0.0
4,Commercial,1988,0.0,0.0,0.0,0.0,8.043,0.0,0.134,0.0,8.178999999999998,0.0,0.0,0.0,0.0
4,Commercial,1989,0.053,0.629,0.01,0.0,19.328,7.144,0.127,0.0,27.292,0.0,0.0,0.0,0.0
4,Commercial,1990,0.10600000000000001,0.706,0.013000000000000001,0.0,16.589,7.012,0.125,0.0,24.551000000000002,0.0,0.0,0.0,0.0
4,Commercial,1991,0.095,0.757,0.013000000000000001,0.0,17.354,6.349,0.11199999999999999,0.0,24.679000000000002,0.0,0.0,0.0,0.0
4,Commercial,1992,0.10400000000000001,0.804,0.015,0.0,18.209,7.454,0.11599999999999999,0.0,26.705,0.0,0.0,0.0,0.0
4,Commercial,1993,0.072,0.857,0.016,0.0,19.127,8.08,0.058,0.0,28.21,0.0,0.0,0.0,0.0
4,Commercial,1994,0.07100000000000001,1.059,0.019,0.0,18.089,9.716999999999999,0.054,0.0,29.009,0.0,0.0,0.0,0.0
4,Commercial,1995,0.101,1.134,0.021,0.0,18.269,11.247,0.043,0.0,30.816,0.0,0.0,0.0,0.0
4,Commercial,1996,0.094,1.332,0.024,0.0,19.086,15.167,0.039,0.0,35.744,0.0,0.0,0.0,0.0
4,Commercial,1997,0.08499999999999999,1.436,0.027,0.0,18.546999999999997,14.966,0.088,0.0,35.150999999999996,0.0,0.0,0.0,0.0
4,Commercial,1998,0.081,1.79,0.031,0.0,16.162,14.565,0.082,0.0,32.71,0.0,0.0,0.0,0.0
4,Commercial,1999,0.081,1.689,0.036,0.0,16.77,12.965,0.066,0.0,31.605,0.0,0.0,0.0,0.0
4,Commercial,2000,0.069,1.911,0.041,0.0,18.006999999999998,9.704,0.10999999999999999,0.0,29.839,0.0,0.0,0.0,0.0
4,Commercial,2001,0.044,2.084,0.049,0.0,16.832,5.981,0.091,0.0,25.082,0.0,0.0,0.0,0.0
4,Commercial,2002,0.011,2.205,0.056999999999999995,0.0,17.262,6.457000000000001,0.147,0.0,26.142,0.0,0.0,0.0,0.0
4,Commercial,2003,0.061,2.7720000000000002,0.067,0.0,18.009,7.236,0.238,0.0,28.384,0.0,0.0,0.0,0.0
4,Commercial,2004,0.097,3.016,0.083,0.0,17.777,8.531,0.199,0.0,29.704,0.0,0.0,0.0,0.0
4,Commercial,2005,0.057999999999999996,3.428,0.126,0.0,17.634,8.324,0.246,0.0,29.814999999999998,0.0,0.0,0.0,0.0
4,Commercial,2006,0.07900000000000001,3.529,0.184,0.0,16.417,9.17,0.362,0.0,29.741,0.0,0.0,0.0,0.0
4,Commercial,2007,0.056999999999999995,3.63,0.26,0.0,17.691,7.872,0.56,0.0,30.067,0.0,0.0,0.0,0.0
4,Commercial,2008,0.04,3.721,0.41600000000000004,0.0,18.32,8.412,0.589,0.0,31.497,0.0,0.0,0.0,0.0
4,Commercial,2009,0.054,4.209,0.56,0.0,18.295,8.974,0.773,0.0,32.865,0.0,0.0,0.0,0.0
4,Commercial,2010,0.072,4.663,0.8620000000000001,0.017,18.055,8.115,0.86,0.0,32.644999999999996,0.0,0.0,0.0,0.0
4,Commercial,2011,0.019,4.965,1.4460000000000002,0.061,17.39,10.887,0.737,0.0,35.505,0.0,0.0,0.0,0.0
4,Commercial,2012,0.022,4.953,2.4379999999999997,0.052,15.254,11.515,0.635,0.0,34.867,0.0,0.0,0.0,0.0
4,Commercial,2013,0.023,4.965,3.377,0.067,17.848,11.666,0.685,0.0,38.631,0.0,0.0,0.0,0.0
4,Commercial,2014,0.023,4.965,3.992,0.11699999999999999,19.063,11.286,0.935,0.0,40.381,0.0,0.0,0.0,0.0
4,Commercial,2015,0.034,4.965,4.28,0.122,19.928,11.705,6.447,0.0,47.480000000000004,0.0,0.0,0.0,0.0
4,Commercial,2016,0.20299999999999999,4.953,4.724,0.126,20.974,12.116999999999999,6.551,0.0,49.647999999999996,0.0,0.0,0.0,0.0
4,Commercial,2017,0.149,4.965,5.885,0.142,21.363,11.639,6.396,0.0,50.542,0.0,0.0,0.0,0.0
4,Commercial,2018,0.159,5.079,7.138,0.159,21.136,11.758,6.445,0.0,51.875,0.0,0.0,0.0,0.0
4,Commercial,2019,0.125,5.385,7.949,0.173,21.236,9.622,6.656000000000001,0.0,51.146,0.0,0.0,0.0,0.0
4,Commercial,2020,0.157,5.373,9.201,0.129,20.658,9.179,6.747999999999999,0.0,51.446,0.0,0.0,0.0,0.0
4,Commercial,2021,0.197,5.474,10.736,0.161,20.822,9.704,7.02,0.0,54.114000000000004,0.0,0.0,0.0,0.0
4,Commercial,2022,0.181,4.965,12.275,0.154,20.695,18.868000000000002,8.058,0.0,65.19800000000001,0.0,0.0,0.0,0.0
4,Commercial,2023,0.059,4.965,13.6,0.111,20.644,18.157,8.141,0.0,65.791,0.0,0.0,0.0,0.0
4,Electric Power,1973,0.0,1.998,0.0,0.0,0.401,0.486,0.0,0.0,222.32,0.0,0.0,219.433,0.0
4,Electric Power,1974,0.0,2.282,0.0,0.0,0.048,0.43,0.0,0.0,221.563,0.0,0.0,218.802,0.0
4,Electric Power,1975,0.0,3.326,0.0,0.0,0.067,0.44,0.0,0.0,253.065,0.0,0.0,249.231,0.0
4,Electric Power,1976,0.0,2.843,0.0,0.0,0.632,0.508,0.0,0.0,212.33299999999997,0.0,0.0,208.351,0.0
4,Electric Power,1977,0.0,3.23,0.0,0.0,0.607,0.40499999999999997,0.0,0.0,210.13099999999997,0.0,0.0,205.889,0.0
4,Electric Power,1978,0.0,2.644,0.0,0.0,0.6930000000000001,0.388,0.0,0.0,213.607,0.0,0.0,209.883,0.0
4,Electric Power,1979,0.0,3.753,0.0,0.0,0.866,0.505,0.0,0.0,227.792,0.0,0.0,222.66899999999998,0.0
4,Electric Power,1980,0.0,4.926,0.0,0.0,0.854,0.354,0.0,0.0,208.71300000000002,0.0,0.0,202.57999999999998,0.0
4,Electric Power,1981,0.0,4.623,0.0,0.0,0.746,0.277,0.0,0.0,213.541,0.0,0.0,207.895,0.0
4,Electric Power,1982,0.0,4.587,0.0,0.0,0.6950000000000001,0.344,0.0,0.0,247.22,0.0,0.0,241.594,0.0
4,Electric Power,1983,0.0,5.977,0.0,0.003,0.933,0.382,0.0,0.0,270.414,0.0,0.0,263.119,0.0
4,Electric Power,1984,0.0,7.478,0.003,0.01,2.093,1.477,0.0,0.0,246.42000000000002,0.0,0.0,235.357,0.0
4,Electric Power,1985,0.0,8.938,0.005,0.003,2.283,1.593,0.0,0.0,246.067,0.0,0.0,233.245,0.0
4,Electric Power,1986,0.0,7.975999999999999,0.008,0.001,1.58,1.919,0.0,0.0,251.87,0.0,0.0,240.386,0.0
4,Electric Power,1987,0.0,9.087,0.004,0.001,2.088,1.523,0.0,0.0,203.429,0.0,0.0,190.726,0.0
4,Electric Power,1988,0.0,8.785,0.0,0.0,2.347,1.824,0.0,0.0,195.469,0.0,0.0,182.513,0.0
4,Electric Power,1989,0.0,12.062000000000001,0.21500000000000002,1.2369999999999999,27.595,42.856,0.0,0.0,302.55899999999997,0.0,0.0,218.595,0.0
4,Electric Power,1990,0.0,13.219000000000001,0.23700000000000002,1.888,33.601,47.479,0.0,0.0,318.993,0.0,0.0,222.56799999999998,0.0
4,Electric Power,1991,0.0,14.184999999999999,0.252,3.567,38.019999999999996,54.795,0.0,0.0,316.313,0.0,0.0,205.494,0.0
4,Electric Power,1992,0.0,13.82,0.256,2.976,42.577,60.239000000000004,0.0,0.0,332.274,0.0,0.0,212.407,0.0
4,Electric Power,1993,0.0,14.221,0.254,3.462,43.643,64.065,0.0,0.0,326.967,0.0,0.0,201.323,0.0
4,Electric Power,1994,0.0,13.248999999999999,0.318,3.464,40.239,79.249,0.0,0.0,332.829,0.0,0.0,196.309,0.0
4,Electric Power,1995,0.0,16.361,0.237,1.6320000000000001,34.583,82.886,0.0,0.0,396.842,0.0,0.0,261.145,0.0
4,Electric Power,1996,0.0,14.242,0.224,1.617,40.171,85.928,0.0,0.0,398.539,0.0,0.0,256.35699999999997,0.0
4,Electric Power,1997,0.0,13.487,0.20800000000000002,1.429,38.054,80.273,0.0,0.0,382.86699999999996,0.0,0.0,249.41699999999997,0.0
4,Electric Power,1998,0.0,14.028,0.243,3.1559999999999997,36.64,82.76599999999999,0.0,0.0,351.81600000000003,0.0,0.0,214.983,0.0
4,Electric Power,1999,0.0,13.224,0.313,4.357,31.686999999999998,75.793,0.0,0.0,347.253,0.0,0.0,221.88,0.0
4,Electric Power,2000,0.0,11.786,0.257,5.521,38.242999999999995,65.386,0.0,0.0,309.45,0.0,0.0,188.25799999999998,0.0
4,Electric Power,2001,0.0,11.972999999999999,0.134,5.777,30.654,52.189,0.0,0.0,268.977,0.0,0.0,168.251,0.0
4,Electric Power,2002,0.0,12.491,0.217,7.321,39.994,57.584999999999994,0.0,0.0,312.936,0.0,0.0,195.328,0.0
4,Electric Power,2003,0.0,12.332999999999998,0.184,10.111,43.298,57.249,0.0,0.0,331.387,0.0,0.0,208.211,0.0
4,Electric Power,2004,0.0,12.776,0.192,10.691,42.771,55.59,0.0,0.0,343.602,0.0,0.0,221.584,0.0
4,Electric Power,2005,0.0,12.704,0.183,16.663,46.181,55.486999999999995,0.0,0.0,331.675,0.0,0.0,200.459,0.0
4,Electric Power,2006,0.0,12.873000000000001,0.173,25.433999999999997,45.719,58.521,0.0,0.0,340.605,0.0,0.0,197.885,0.0
4,Electric Power,2007,0.0,12.766,0.269,33.99,45.873,61.82899999999999,0.0,0.0,319.97,0.0,0.0,165.244,0.0
4,Electric Power,2008,0.0,12.868,0.368,55.84,44.418,64.287,0.0,0.0,353.885,0.0,0.0,176.10500000000002,0.0
4,Electric Power,2009,0.0,13.177,0.442,70.269,45.821,65.61099999999999,0.0,0.0,416.98299999999995,0.0,0.0,221.659,0.0
4,Electric Power,2010,0.0,12.979,0.662,91.257,48.772,67.53399999999999,0.0,0.0,425.964,0.0,0.0,204.758,0.0
4,Electric Power,2011,0.0,13.225999999999999,1.266,114.64099999999999,44.026,66.416,0.0,0.0,457.072,0.0,0.0,217.495,0.0
4,Electric Power,2012,0.0,13.875,3.7159999999999997,132.341,46.463,68.745,0.0,0.0,461.745,0.0,0.0,196.606,0.0
4,Electric Power,2013,0.0,13.509,8.799,147.983,55.86,67.309,0.0,0.0,481.90600000000006,0.0,0.0,188.44400000000002,0.0
4,Electric Power,2014,0.0,13.929,13.79,163.9,64.351,67.161,0.0,0.0,520.307,0.0,0.0,197.176,0.0
4,Electric Power,2015,0.0,13.762,17.477,191.43699999999998,58.08,74.064,0.0,0.0,555.213,0.0,0.0,200.392,0.0
4,Electric Power,2016,0.0,14.231,28.200000000000003,214.368,54.132999999999996,70.729,0.0,0.0,580.721,0.0,0.0,199.061,0.0
4,Electric Power,2017,0.0,13.306999999999999,36.804,235.827,58.287000000000006,70.00800000000001,0.0,0.0,617.248,0.0,0.0,203.01500000000001,0.0
4,Electric Power,2018,0.0,13.705000000000002,39.988,230.113,51.31100000000001,68.738,0.0,0.0,621.738,0.0,0.0,217.88400000000001,0.0
4,Electric Power,2019,0.0,10.865,47.04,270.825,47.914,62.442,0.0,0.0,642.934,0.0,0.0,203.848,0.0
4,Electric Power,2020,0.0,13.530999999999999,60.791,319.386,46.359,59.265,0.0,0.0,707.3389999999999,0.0,0.0,208.006,0.0
4,Electric Power,2021,0.0,13.715,78.514,367.592,46.611,56.334,0.0,0.0,766.739,0.0,0.0,203.972,0.0
4,Electric Power,2022,0.0,14.253,91.94,383.991,47.198,43.18,0.0,0.0,759.4770000000001,0.0,0.0,178.916,0.0
4,Electric Power,2023,0.0,14.456999999999999,113.717,381.57,33.445,41.356,0.0,0.0,773.009,0.0,0.0,188.467,0.0
4,Industrial,1973,2.726,0.0,0.0,0.0,293.607,0.0,0.0,0.0,296.334,0.0,0.0,0.0,0.0
4,Industrial,1974,2.444,0.0,0.0,0.0,292.15,0.0,0.0,0.0,294.594,0.0,0.0,0.0,0.0
4,Industrial,1975,2.509,0.0,0.0,0.0,268.002,0.0,0.0,0.0,270.51099999999997,0.0,0.0,0.0,0.0
4,Industrial,1976,2.7030000000000003,0.0,0.0,0.0,306.63599999999997,0.0,0.0,0.0,309.339,0.0,0.0,0.0,0.0
4,Industrial,1977,2.917,0.0,0.0,0.0,322.944,0.0,0.0,0.0,325.861,0.0,0.0,0.0,0.0
4,Industrial,1978,2.28,0.0,0.0,0.0,352.983,0.0,0.0,0.0,355.264,0.0,0.0,0.0,0.0
4,Industrial,1979,2.621,0.0,0.0,0.0,354.102,0.0,0.0,0.0,356.723,0.0,0.0,0.0,0.0
4,Industrial,1980,2.2640000000000002,0.0,0.0,0.0,402.18600000000004,0.0,0.0,0.0,404.449,0.0,0.0,0.0,0.0
4,Industrial,1981,2.2640000000000002,0.0,0.0,0.0,403.791,21.858,0.021,1.478,429.41100000000006,0.0,0.0,0.0,0.0
4,Industrial,1982,2.2640000000000002,0.0,0.0,0.0,382.115,29.665,0.051000000000000004,3.979,418.07399999999996,0.0,0.0,0.0,0.0
4,Industrial,1983,2.2640000000000002,0.0,0.0,0.0,425.972,39.141,0.077,7.271000000000001,474.724,0.0,0.0,0.0,0.0
4,Industrial,1984,2.2640000000000002,0.0,0.0,0.0,422.043,51.17,0.131,8.838000000000001,484.448,0.0,0.0,0.0,0.0
4,Industrial,1985,2.2640000000000002,0.0,0.0,0.0,414.629,57.879999999999995,0.214,10.634,485.623,0.0,0.0,0.0,0.0
4,Industrial,1986,2.2640000000000002,0.0,0.0,0.0,405.809,64.451,0.22599999999999998,12.174000000000001,484.923,0.0,0.0,0.0,0.0
4,Industrial,1987,2.2640000000000002,0.0,0.0,0.0,397.238,71.021,0.253,13.889,484.66700000000003,0.0,0.0,0.0,0.0
4,Industrial,1988,2.2640000000000002,0.0,0.0,0.0,408.471,77.348,0.235,13.940000000000001,502.257,0.0,0.0,0.0,0.0
4,Industrial,1989,2.21,0.45399999999999996,0.003,0.0,422.35900000000004,53.03,0.249,14.064,492.366,0.0,0.0,0.0,0.0
4,Industrial,1990,2.285,0.478,0.003,0.0,374.021,48.497,0.20800000000000002,12.382,437.876,0.0,0.0,0.0,0.0
4,Industrial,1991,2.043,0.5289999999999999,0.003,0.0,409.359,46.088,0.252,14.231,472.50700000000006,0.0,0.0,0.0,0.0
4,Industrial,1992,2.505,0.552,0.003,0.0,427.978,44.038,0.28500000000000003,16.002000000000002,491.366,0.0,0.0,0.0,0.0
4,Industrial,1993,2.082,0.605,0.003,0.0,419.991,45.2,0.353,19.84,488.074,0.0,0.0,0.0,0.0
4,Industrial,1994,4.659,0.706,0.004,0.0,413.27700000000004,51.434,0.411,22.814,493.305,0.0,0.0,0.0,0.0
4,Industrial,1995,4.535,0.757,0.004,0.0,446.164,50.211,0.472,20.829,522.972,0.0,0.0,0.0,0.0
4,Industrial,1996,4.417,0.73,0.006,0.0,473.177,57.542,0.3,19.019,555.189,0.0,0.0,0.0,0.0
4,Industrial,1997,4.0440000000000005,0.781,0.006,0.0,468.591,46.698,0.436,22.193,542.7479999999999,0.0,0.0,0.0,0.0
4,Industrial,1998,3.618,0.757,0.007,0.0,423.481,46.164,0.42100000000000004,24.003,498.44899999999996,0.0,0.0,0.0,0.0
4,Industrial,1999,3.3549999999999995,1.033,0.007,0.0,380.93,42.75,0.35,24.887,453.31399999999996,0.0,0.0,0.0,0.0
4,Industrial,2000,2.8689999999999998,1.107,0.009000000000000001,0.0,452.70399999999995,34.864000000000004,0.37,26.422,518.345,0.0,0.0,0.0,0.0
4,Industrial,2001,2.282,1.199,0.01,0.0,369.355,35.073,0.7210000000000001,29.116,437.75800000000004,0.0,0.0,0.0,0.0
4,Industrial,2002,4.501,1.2069999999999999,0.013000000000000001,0.0,367.904,38.664,1.005,39.19,452.48199999999997,0.0,0.0,0.0,0.0
4,Industrial,2003,3.912,0.857,0.015,0.0,350.699,35.961,1.287,45.434,438.16700000000003,0.0,0.0,0.0,0.0
4,Industrial,2004,3.5469999999999997,0.9550000000000001,0.019,0.0,377.649,32.735,1.657,52.531,469.094,0.0,0.0,0.0,0.0
4,Industrial,2005,2.498,1.083,0.027999999999999997,0.0,361.19,36.666,1.913,61.778,465.15599999999995,0.0,0.0,0.0,0.0
4,Industrial,2006,3.0789999999999997,1.1099999999999999,0.041,0.0,372.557,33.056,2.797,77.55,490.18899999999996,0.0,0.0,0.0,0.0
4,Industrial,2007,1.275,1.1840000000000002,0.056999999999999995,0.0,359.707,35.771,2.802,104.699,505.495,0.0,0.0,0.0,0.0
4,Industrial,2008,1.2770000000000001,1.256,0.092,0.0,316.618,37.58,3.22,141.648,501.693,0.0,0.0,0.0,0.0
4,Industrial,2009,1.529,1.059,0.124,0.0,305.097,41.388,3.542,168.298,521.033,0.0,0.0,0.0,0.0
4,Industrial,2010,1.302,1.059,0.19,0.0,359.512,44.545,4.311,191.942,602.86,0.0,0.0,0.0,0.0
4,Industrial,2011,1.535,1.059,0.314,0.008,366.187,44.207,4.255,196.32999999999998,613.892,0.0,0.0,0.0,0.0
4,Industrial,2012,2.016,1.056,0.523,0.02,373.491,43.458999999999996,4.1530000000000005,169.804,594.5219999999999,0.0,0.0,0.0,0.0
4,Industrial,2013,2.6189999999999998,1.059,0.7010000000000001,0.047,376.225,50.125,4.507,192.50799999999998,627.79,0.0,0.0,0.0,0.0
4,Industrial,2014,1.083,1.059,0.883,0.052000000000000005,377.98,49.127,3.651,198.166,632.001,0.0,0.0,0.0,0.0
4,Industrial,2015,1.338,1.059,1.1,0.059,367.398,50.668,4.421,203.118,629.162,0.0,0.0,0.0,0.0
4,Industrial,2016,0.9359999999999999,1.056,1.521,0.074,384.42499999999995,45.8,4.5809999999999995,211.293,649.684,0.0,0.0,0.0,0.0
4,Industrial,2017,0.9910000000000001,1.059,1.716,0.08600000000000001,366.394,43.901,4.686,218.689,637.524,0.0,0.0,0.0,0.0
4,Industrial,2018,1.205,1.059,1.911,0.092,362.361,43.812,4.739,213.549,628.73,0.0,0.0,0.0,0.0
4,Industrial,2019,0.752,1.059,2.21,0.095,354.425,41.013999999999996,4.808,212.24900000000002,616.611,0.0,0.0,0.0,0.0
4,Industrial,2020,0.69,1.056,2.5220000000000002,1.085,342.361,41.553,4.8919999999999995,198.298,592.456,0.0,0.0,0.0,0.0
4,Industrial,2021,0.7829999999999999,1.059,2.778,0.11299999999999999,340.848,42.565,4.953,215.851,608.951,0.0,0.0,0.0,0.0
4,Industrial,2022,0.699,1.059,2.9770000000000003,0.125,321.493,41.631,5.062,205.565,578.611,0.0,0.0,0.0,0.0
4,Industrial,2023,0.766,1.059,3.3209999999999997,0.112,307.165,41.551,5.1129999999999995,214.24099999999999,573.327,0.0,0.0,0.0,0.0
